STCKS_ID;MTRL;MTRL_DSCR;MTRL_TYPE;MTRL_BTCH;MTRL_STCK_UNRS;MTRL_STCK_RSTR;MTRL_STCK_TRNS;MTRL_STCK_QINS;MTRL_STCK_BLCK;MTRL_STCK_RTRN;MTRL_STCK_TOT;MTRL_STCK_UNT;MTRL_VAL_UNRS;MTRL_VAL_RSTR;MTRL_VAL_TRNS;MTRL_VAL_QINS;MTRL_VAL_BLCK;MTRL_VAL_RTRN;MTRL_VAL_TOT;MTRL_VAL_UNT;STRG_LOC
1520532;795561;Material 795561;VERP;3121-0107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520533;795561;Material 795561;VERP;3126-0206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520534;795561;Material 795561;VERP;3133-0606;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520535;795561;Material 795561;VERP;3135-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520536;795561;Material 795561;VERP;3137-0308;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520537;795561;Material 795561;VERP;3138-0308;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520538;795561;Material 795561;VERP;3186-0408;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520539;795562;Material 795562;VERP;3010-0707;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520540;795562;Material 795562;VERP;3011-0307;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520541;795562;Material 795562;VERP;3011-0308;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520542;795562;Material 795562;VERP;3011-0508;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520543;795562;Material 795562;VERP;3016-0906;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520544;795562;Material 795562;VERP;3016-1208;40.80;0.00;0.00;0.00;0.00;0.00;40.80;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520545;795562;Material 795562;VERP;3017-0507;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520546;795562;Material 795562;VERP;3020-0608;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520547;795562;Material 795562;VERP;3023-0807;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520548;795562;Material 795562;VERP;3023-1106;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520549;795562;Material 795562;VERP;3027-0406;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520550;795562;Material 795562;VERP;3027-0607;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520551;795562;Material 795562;VERP;3042-0107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520552;795562;Material 795562;VERP;3058-0108;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520553;795562;Material 795562;VERP;3076-0306;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520554;795562;Material 795562;VERP;3080-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520555;795562;Material 795562;VERP;3093-0508;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520556;795562;Material 795562;VERP;3096-0907;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520557;795562;Material 795562;VERP;3101-0308;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520558;795562;Material 795562;VERP;3101-1206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520559;795562;Material 795562;VERP;3103-0706;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520560;795562;Material 795562;VERP;3111-0206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520561;795562;Material 795562;VERP;3111-1105;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520562;795562;Material 795562;VERP;3121-0608;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520563;795562;Material 795562;VERP;3121-0908;9.67;0.00;0.00;0.00;0.00;0.00;9.67;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520564;795562;Material 795562;VERP;3141-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520565;795562;Material 795562;VERP;3143-0406;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520566;795562;Material 795562;VERP;3152-0506;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520567;795562;Material 795562;VERP;3153-0506;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520568;795562;Material 795562;VERP;3164-0307;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520569;795566;Material 795566;VERP;3018-0606;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520570;795566;Material 795566;VERP;3034-0106;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520571;795566;Material 795566;VERP;3078-1108;43.00;0.00;0.00;0.00;0.00;0.00;43.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520572;795566;Material 795566;VERP;3112-1107;1.42;0.00;0.00;0.00;0.00;0.00;1.42;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520573;795566;Material 795566;VERP;3129-0506;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520574;795566;Material 795566;VERP;3170-0405;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520575;795567;Material 795567;VERP;3035-0106;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520576;795567;Material 795567;VERP;3130-0506;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520577;795567;Material 795567;VERP;3171-0405;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520578;795568;Material 795568;VERP;3035-0108;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520579;795568;Material 795568;VERP;3036-1205;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520580;795568;Material 795568;VERP;3062-0206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520581;795568;Material 795568;VERP;3064-0606;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520582;795568;Material 795568;VERP;3065-1006;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520583;795568;Material 795568;VERP;3071-0107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520584;795568;Material 795568;VERP;3078-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520585;795568;Material 795568;VERP;3090-0407;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520586;795568;Material 795568;VERP;3143-0807;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520587;795569;Material 795569;VERP;3036-0108;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520588;795569;Material 795569;VERP;3037-1205;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520589;795569;Material 795569;VERP;3063-0206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520590;795569;Material 795569;VERP;3065-0606;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520591;795569;Material 795569;VERP;3066-1006;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520592;795569;Material 795569;VERP;3071-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520593;795569;Material 795569;VERP;3072-0107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520594;795569;Material 795569;VERP;3091-0407;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520595;795569;Material 795569;VERP;3144-0807;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520596;795573;Material 795573;VERP;4005-1105;0.00;0.00;0.00;0.00;0.60;0.00;0.60;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5102
1520597;795574;Material 795574;VERP;4004-1105;0.00;0.00;0.00;0.00;0.51;0.00;0.51;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5102
1520598;795576;Material 795576;VERP;3023-0505;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520599;795576;Material 795576;VERP;3028-0108;0.50;0.00;0.00;0.00;0.00;0.00;0.50;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520600;795576;Material 795576;VERP;3030-1106;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520601;795576;Material 795576;VERP;3032-0106;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520602;795576;Material 795576;VERP;3066-0307;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520603;795576;Material 795576;VERP;3082-0406;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520604;795576;Material 795576;VERP;3092-0706;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520605;795576;Material 795576;VERP;3149-0807;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520606;795577;Material 795577;VERP;3024-0505;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520607;795577;Material 795577;VERP;3029-0108;0.42;0.00;0.00;0.00;0.00;0.00;0.42;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520608;795577;Material 795577;VERP;3031-1106;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520609;795577;Material 795577;VERP;3033-0106;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520610;795577;Material 795577;VERP;3067-0307;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520611;795577;Material 795577;VERP;3083-0406;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520612;795577;Material 795577;VERP;3093-0706;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520613;795577;Material 795577;VERP;3150-0807;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520614;795582;Material 795582;VERP;3006-0205;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520615;795583;Material 795583;VERP;3007-0205;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520616;795584;Material 795584;VERP;3075-1004;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520617;795585;Material 795585;VERP;3086-1004;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520618;795586;Material 795586;VERP;3013-1103;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520619;795588;Material 795588;VERP;3014-1103;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520620;795589;Material 795589;VERP;3019-0604;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520621;795589;Material 795589;VERP;3093-0504;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520622;795590;Material 795590;VERP;3020-0604;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520623;795590;Material 795590;VERP;3094-0504;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520624;795591;Material 795591;VERP;3141-1104;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520625;795592;Material 795592;VERP;3142-1104;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520626;795593;Material 795593;VERP;3030-0304;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520627;795594;Material 795594;VERP;3086-0104;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520628;795595;Material 795595;VERP;3087-0104;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520629;795596;Material 795596;VERP;3088-0104;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520630;795597;Material 795597;VERP;3089-0104;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520631;795599;Material 795599;VERP;3081-0104;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520632;795600;Material 795600;VERP;3092-0104;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520633;795601;Material 795601;VERP;3136-1203;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520634;795602;Material 795602;VERP;3082-0104;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520635;795603;Material 795603;VERP;3093-0104;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520636;795605;Material 795605;VERP;3029-0304;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520637;795606;Material 795606;VERP;3070-0705;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520638;795607;Material 795607;VERP;3071-0705;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520639;795609;Material 795609;VERP;3087-0804;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520640;795612;Material 795612;VERP;3124-1203;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520641;795618;Material 795618;VERP;3044-0305;0.00;0.00;0.00;0.00;0.58;0.00;0.58;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520642;795619;Material 795619;VERP;3045-0305;0.00;0.00;0.00;0.00;0.71;0.00;0.71;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520643;795620;Material 795620;VERP;3057-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520644;795620;Material 795620;VERP;3138-0307;0.00;0.00;0.00;0.00;0.60;0.00;0.60;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520645;795621;Material 795621;VERP;3058-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520646;795621;Material 795621;VERP;3139-0307;0.00;0.00;0.00;0.00;0.40;0.00;0.40;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520647;795622;Material 795622;VERP;3048-0404;0.00;0.00;0.00;0.00;253.00;0.00;253.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520648;795623;Material 795623;VERP;3004-0505;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520649;795623;Material 795623;VERP;3038-0405;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520650;795623;Material 795623;VERP;3158-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520651;795623;Material 795623;VERP;3181-0408;0.33;0.00;0.00;0.00;0.00;0.00;0.33;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520652;795624;Material 795624;VERP;3061-0305;0.00;0.00;0.00;0.00;0.90;0.00;0.90;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520653;795625;Material 795625;VERP;3062-0305;0.00;0.00;0.00;0.00;1.80;0.00;1.80;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520654;795626;Material 795626;VERP;3046-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520655;795626;Material 795626;VERP;3122-0507;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520656;795626;Material 795626;VERP;3182-0408;7.38;0.00;0.00;0.00;0.00;0.00;7.38;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520657;795627;Material 795627;VERP;3055-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520658;795627;Material 795627;VERP;3125-0308;0.90;0.00;0.00;0.00;0.00;0.00;0.90;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520659;795627;Material 795627;VERP;3136-0307;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520660;795628;Material 795628;VERP;3056-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520661;795628;Material 795628;VERP;3126-0308;1.50;0.00;0.00;0.00;0.00;0.00;1.50;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520662;795628;Material 795628;VERP;3137-0307;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520663;795629;Material 795629;VERP;3059-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520664;795629;Material 795629;VERP;3127-0308;0.30;0.00;0.00;0.00;0.00;0.00;0.30;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520665;795629;Material 795629;VERP;3140-0307;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520666;795630;Material 795630;VERP;3060-0305;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520667;795630;Material 795630;VERP;3128-0308;0.77;0.00;0.00;0.00;0.00;0.00;0.77;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520668;795630;Material 795630;VERP;3141-0307;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520669;795631;Material 795631;VERP;3053-0305;0.00;0.00;0.00;0.00;2.00;0.00;2.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520670;795632;Material 795632;VERP;3054-0305;0.00;0.00;0.00;0.00;0.70;0.00;0.70;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520671;795633;Material 795633;VERP;3109-1203;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520672;795634;Material 795634;VERP;3112-1203;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520673;795635;Material 795635;VERP;3108-1203;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520674;795636;Material 795636;VERP;3111-1203;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520675;795637;Material 795637;VERP;3107-1203;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520676;795638;Material 795638;VERP;3002-1007;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520677;795638;Material 795638;VERP;3003-0806;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520678;795638;Material 795638;VERP;3011-0106;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520679;795638;Material 795638;VERP;3011-0807;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520680;795638;Material 795638;VERP;3014-0808;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520681;795638;Material 795638;VERP;3032-0108;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520682;795638;Material 795638;VERP;3040-1006;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520683;795638;Material 795638;VERP;3041-0906;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520684;795638;Material 795638;VERP;3043-0407;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520685;795638;Material 795638;VERP;3045-0308;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520686;795638;Material 795638;VERP;3048-1005;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520687;795638;Material 795638;VERP;3049-0706;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1520688;795638;Material 795638;VERP;3053-1007;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
