BOMS_ID;PRDCT;CMPNT;CMPNT_DSCR;CMPNT_BRTT_QTY;CMPNT_BRTT_QTY_UNT
930312;10010373;795639;Component  795639;0.816;PCS
930313;10010373;795640;Component  795640;0.612;PCS
930314;10010373;80006861;Component  80006861;4.7;KG
930315;10010373;796100;Component  796100;42.534;PCS
930316;10010373;796096;Component  796096;1.02;TPCS
930317;10010373;70021593;Component  70021593;1.02;TPCS
930318;10010373;70021599;Component  70021599;1.02;TPCS
930319;10010373;796112;Component  796112;1.02;TPCS
930320;10010373;795980;Component  795980;0.01;PCS
930321;10010373;795737;Component  795737;0.001;PCS
930322;10010373;695182;Component  695182;0.002;KG
930323;10010374;700540;Component  700540;0.043;TPCS
930324;10010374;700541;Component  700541;0.001;TPCS
930325;10010374;745395;Component  745395;0.092;KG
930326;10010374;795639;Component  795639;0.816;PCS
930327;10010374;795640;Component  795640;0.612;PCS
930328;10010374;80006860;Component  80006860;4.7;KG
930329;10010374;796100;Component  796100;42.534;PCS
930330;10010374;796096;Component  796096;1.02;TPCS
930331;10010374;70021594;Component  70021594;1.02;TPCS
930332;10010374;70021601;Component  70021601;1.02;TPCS
930333;10010374;796112;Component  796112;1.02;TPCS
930334;10010374;795980;Component  795980;0.01;PCS
930335;10010374;795737;Component  795737;0.001;PCS
930336;10010374;695182;Component  695182;0.002;KG
930337;10010377;700541;Component  700541;0.043;TPCS
930338;10010377;745282;Component  745282;86.7;M
930339;10010377;745395;Component  745395;0.53;KG
930340;10010377;795324;Component  795324;21.247;PCS
930341;10010377;1904752;Component  1904752;1000;PCS
930342;10010377;1904744;Component  1904744;1000;PCS
930343;10010377;70021167;Component  70021167;1.734;KG
930344;10010377;;Component;1;PCS
930345;10010377;70020895;Component  70020895;1.02;TPCS
930346;10010378;700540;Component  700540;0.086;TPCS
930347;10010378;700541;Component  700541;0.001;TPCS
930348;10010378;70021508;Component  70021508;1.02;TPCS
930349;10010378;744964;Component  744964;0.816;PCS
930350;10010378;745341;Component  745341;0.561;KG
930351;10010378;745395;Component  745395;0.204;KG
930352;10010378;795638;Component  795638;1.53;PCS
930353;10010378;80006842;Component  80006842;100.572;KG
930354;10010378;70021505;Component  70021505;1.02;TPCS
930355;10010378;795980;Component  795980;0.02;PCS
930356;10010378;70021174;Component  70021174;0.377;PCS
930357;10010378;70020861;Component  70020861;2.04;TPCS
930358;10010379;700540;Component  700540;0.086;TPCS
930359;10010379;700541;Component  700541;0.001;TPCS
930360;10010379;70021509;Component  70021509;1.02;TPCS
930361;10010379;744964;Component  744964;0.816;PCS
930362;10010379;745341;Component  745341;0.561;KG
930363;10010379;745395;Component  745395;0.204;KG
930364;10010379;795638;Component  795638;1.53;PCS
930365;10010379;80006841;Component  80006841;103.632;KG
930366;10010379;70021506;Component  70021506;1.02;TPCS
930367;10010379;795980;Component  795980;0.02;PCS
930368;10010379;70021174;Component  70021174;0.377;PCS
930369;10010379;70020861;Component  70020861;2.04;TPCS
930370;10010380;700540;Component  700540;0.086;TPCS
930371;10010380;700541;Component  700541;0.001;TPCS
930372;10010380;70021510;Component  70021510;1.02;TPCS
930373;10010380;744964;Component  744964;0.816;PCS
930374;10010380;745341;Component  745341;0.561;KG
930375;10010380;745395;Component  745395;0.204;KG
930376;10010380;795638;Component  795638;1.53;PCS
930377;10010380;80006843;Component  80006843;100.572;KG
930378;10010380;70021507;Component  70021507;1.02;TPCS
930379;10010380;795980;Component  795980;0.02;PCS
930380;10010380;70021174;Component  70021174;0.377;PCS
930381;10010380;70020861;Component  70020861;2.04;TPCS
930382;10010381;700540;Component  700540;0.086;TPCS
930383;10010381;700541;Component  700541;0.001;TPCS
930384;10010381;70021208;Component  70021208;1.02;TPCS
930385;10010381;744964;Component  744964;0.816;PCS
930386;10010381;745341;Component  745341;0.561;KG
930387;10010381;745395;Component  745395;0.204;KG
930388;10010381;795638;Component  795638;1.53;PCS
930389;10010381;80006790;Component  80006790;100.98;KG
930390;10010381;70021205;Component  70021205;1.02;TPCS
930391;10010381;795980;Component  795980;0.02;PCS
930392;10010381;70021174;Component  70021174;0.377;PCS
930393;10010381;70020861;Component  70020861;2.04;TPCS
930394;10010382;700540;Component  700540;0.085;TPCS
930395;10010382;700541;Component  700541;0.001;TPCS
930396;10010382;744964;Component  744964;0.816;PCS
930397;10010382;745341;Component  745341;0.561;KG
930398;10010382;745395;Component  745395;0.204;KG
930399;10010382;795561;Component  795561;1.02;TPCS
930400;10010382;795562;Component  795562;1.02;TPCS
930401;10010382;795638;Component  795638;1.53;PCS
930402;10010382;895085;Component  895085;102.133;KG
930403;10010382;70021174;Component  70021174;0.377;PCS
930404;10010382;70020861;Component  70020861;2.04;TPCS
930405;10010390;700540;Component  700540;0.085;TPCS
930406;10010390;700541;Component  700541;0.001;TPCS
930407;10010390;744964;Component  744964;0.816;PCS
930408;10010390;745341;Component  745341;0.561;KG
930409;10010390;745395;Component  745395;0.204;KG
930410;10010390;70021612;Component  70021612;1.02;TPCS
930411;10010390;70021613;Component  70021613;1.02;TPCS
930412;10010390;795638;Component  795638;1.53;PCS
930413;10010390;855792;Component  855792;93.33;KG
930414;10010390;70021174;Component  70021174;0.377;PCS
930415;10010410;700540;Component  700540;0.043;TPCS
930416;10010410;700541;Component  700541;0.001;TPCS
930417;10010410;745395;Component  745395;0.092;KG
930418;10010410;795639;Component  795639;0.816;PCS
930419;10010410;795640;Component  795640;0.612;PCS
930420;10010410;895025;Component  895025;4.9;KG
930421;10010410;795542;Component  795542;1.02;TPCS
930422;10010410;70021076;Component  70021076;1.02;TPCS
930423;10010410;70021633;Component  70021633;1.02;TPCS
930424;10010410;70021634;Component  70021634;1.02;TPCS
930425;10010410;70021368;Component  70021368;42.534;PCS
930426;10010410;795980;Component  795980;0.01;PCS
930427;10010410;795737;Component  795737;0.001;PCS
930428;10010410;695182;Component  695182;0.002;KG
930429;10010411;700540;Component  700540;0.045;TPCS
930430;10010411;700541;Component  700541;0.001;TPCS
930431;10010411;745395;Component  745395;0.092;KG
930432;10010411;795639;Component  795639;0.816;PCS
930433;10010411;795640;Component  795640;0.612;PCS
930434;10010411;795674;Component  795674;1.02;TPCS
930435;10010411;895026;Component  895026;4.77;KG
930436;10010411;70021368;Component  70021368;42.534;PCS
930437;10010411;70021074;Component  70021074;1.02;TPCS
930438;10010411;70021632;Component  70021632;1.02;TPCS
930439;10010411;70021631;Component  70021631;1.02;TPCS
930440;10010411;795980;Component  795980;0.01;PCS
930441;10010411;795737;Component  795737;0.001;PCS
930442;10010411;695182;Component  695182;0.002;KG
930443;10010412;700540;Component  700540;0.043;TPCS
930444;10010412;700541;Component  700541;0.001;TPCS
930445;10010412;745395;Component  745395;0.092;KG
930446;10010412;795639;Component  795639;0.816;PCS
930447;10010412;795640;Component  795640;0.612;PCS
930448;10010412;895027;Component  895027;4.7;KG
930449;10010412;70021368;Component  70021368;42.534;PCS
930450;10010412;70021071;Component  70021071;1.02;TPCS
930451;10010412;70021073;Component  70021073;1.02;TPCS
930452;10010412;70021627;Component  70021627;1.02;TPCS
930453;10010412;70021628;Component  70021628;1.02;TPCS
930454;10010412;795980;Component  795980;0.01;PCS
930455;10010412;795737;Component  795737;0.001;PCS
930456;10010412;695182;Component  695182;0.002;KG
930457;10010413;700540;Component  700540;0.043;TPCS
930458;10010413;700541;Component  700541;0.001;TPCS
930459;10010413;745395;Component  745395;0.092;KG
930460;10010413;70021363;Component  70021363;1.02;TPCS
930461;10010413;70021356;Component  70021356;1.02;TPCS
930462;10010413;795639;Component  795639;0.816;PCS
930463;10010413;795640;Component  795640;0.612;PCS
930464;10010413;70021368;Component  70021368;42.534;PCS
930465;10010413;70021629;Component  70021629;1.02;TPCS
930466;10010413;70021630;Component  70021630;1.02;TPCS
930467;10010413;895081;Component  895081;4.845;KG
930468;10010413;695182;Component  695182;0.002;KG
930469;10010414;700540;Component  700540;0.043;TPCS
930470;10010414;700541;Component  700541;0.001;TPCS
930471;10010414;745395;Component  745395;0.092;KG
930472;10010414;795372;Component  795372;1.02;TPCS
930473;10010414;70021353;Component  70021353;1.02;TPCS
930474;10010414;795639;Component  795639;0.816;PCS
930475;10010414;795640;Component  795640;0.612;PCS
930476;10010414;70021368;Component  70021368;42.534;PCS
930477;10010414;70021621;Component  70021621;1.02;TPCS
930478;10010414;70021622;Component  70021622;1.02;TPCS
930479;10010414;895048;Component  895048;4.93;KG
930480;10010414;695182;Component  695182;0.002;KG
930481;10010415;700540;Component  700540;0.043;TPCS
930482;10010415;700541;Component  700541;0.001;TPCS
930483;10010415;745395;Component  745395;0.092;KG
930484;10010415;795639;Component  795639;0.816;PCS
930485;10010415;795640;Component  795640;0.612;PCS
930486;10010415;895080;Component  895080;4.7;KG
930487;10010415;70021072;Component  70021072;1.02;TPCS
930488;10010415;70021625;Component  70021625;1.02;TPCS
930489;10010415;70021626;Component  70021626;1.02;TPCS
930490;10010415;70021368;Component  70021368;42.534;PCS
930491;10010415;795980;Component  795980;0.01;PCS
930492;10010415;795737;Component  795737;0.001;PCS
930493;10010415;70021075;Component  70021075;1.02;TPCS
930494;10010415;695182;Component  695182;0.002;KG
930495;10010416;700540;Component  700540;0.043;TPCS
930496;10010416;700541;Component  700541;0.001;TPCS
930497;10010416;745395;Component  745395;0.092;KG
930498;10010416;795566;Component  795566;1.02;TPCS
930499;10010416;70021638;Component  70021638;1.02;TPCS
930500;10010416;795639;Component  795639;0.816;PCS
930501;10010416;795640;Component  795640;0.612;PCS
930502;10010416;70021368;Component  70021368;42.534;PCS
930503;10010416;70021635;Component  70021635;1.02;TPCS
930504;10010416;70021636;Component  70021636;1.02;TPCS
930505;10010416;895086;Component  895086;4.93;KG
930506;10010416;695182;Component  695182;0.002;KG
930507;10010417;700540;Component  700540;0.043;TPCS
930508;10010417;700541;Component  700541;0.001;TPCS
930509;10010417;745395;Component  745395;0.092;KG
930510;10010417;795422;Component  795422;1.02;TPCS
930511;10010417;70021637;Component  70021637;1.02;TPCS
930512;10010417;795639;Component  795639;0.816;PCS
930513;10010417;795640;Component  795640;0.612;PCS
930514;10010417;70021368;Component  70021368;42.534;PCS
930515;10010417;70021623;Component  70021623;1.02;TPCS
930516;10010417;70021624;Component  70021624;1.02;TPCS
930517;10010417;895063;Component  895063;4.93;KG
930518;10010417;695182;Component  695182;0.002;KG
930519;10010419;700540;Component  700540;0.085;TPCS
930520;10010419;700541;Component  700541;0.001;TPCS
930521;10010419;744964;Component  744964;0.816;PCS
930522;10010419;745395;Component  745395;0.32;KG
930523;10010419;70021641;Component  70021641;1.02;TPCS
930524;10010419;70021642;Component  70021642;1.02;TPCS
930525;10010419;795913;Component  795913;0.653;KG
930526;10010419;795914;Component  795914;1.53;PCS
930527;10010419;895104;Component  895104;137.333;KG
930528;10010419;70021174;Component  70021174;0.377;PCS
930529;10010420;700540;Component  700540;0.111;TPCS
930530;10010420;700541;Component  700541;0.001;TPCS
930531;10010420;744964;Component  744964;0.816;PCS
930532;10010420;745395;Component  745395;0.204;KG
930533;10010420;795913;Component  795913;0.653;KG
930534;10010420;795639;Component  795639;1.78;PCS
930535;10010420;70021639;Component  70021639;1.02;TPCS
930536;10010420;70021640;Component  70021640;1.02;TPCS
930537;10010420;855797;Component  855797;166.25;KG
930538;10010421;700540;Component  700540;0.085;TPCS
930539;10010421;700541;Component  700541;0.001;TPCS
930540;10010421;744964;Component  744964;0.816;PCS
930541;10010421;745395;Component  745395;0.32;KG
930542;10010421;70021641;Component  70021641;1.02;TPCS
930543;10010421;70021642;Component  70021642;1.02;TPCS
930544;10010421;795913;Component  795913;0.653;KG
930545;10010421;795914;Component  795914;1.53;PCS
930546;10010421;895104;Component  895104;137.333;KG
930547;10010421;70020861;Component  70020861;2.04;TPCS
930548;10010421;70021174;Component  70021174;0.377;PCS
930549;10010422;700540;Component  700540;0.111;TPCS
930550;10010422;700541;Component  700541;0.001;TPCS
930551;10010422;744964;Component  744964;0.816;PCS
930552;10010422;745395;Component  745395;0.204;KG
930553;10010422;795913;Component  795913;0.653;KG
930554;10010422;795639;Component  795639;1.78;PCS
930555;10010422;70021639;Component  70021639;1.02;TPCS
930556;10010422;70021640;Component  70021640;1.02;TPCS
930557;10010422;855797;Component  855797;166.25;KG
930558;10010422;70020861;Component  70020861;2.04;TPCS
930559;10010423;700540;Component  700540;0.025;TPCS
930560;10010423;700541;Component  700541;0.003;TPCS
930561;10010423;745395;Component  745395;0.092;KG
930562;10010423;795993;Component  795993;2.777;PCS
930563;10010423;795680;Component  795680;1.02;TPCS
930564;10010423;70021268;Component  70021268;1.02;TPCS
930565;10010423;895027;Component  895027;4.7;KG
930566;10010423;70021646;Component  70021646;0.026;TPCS
930567;10010423;795737;Component  795737;0.004;PCS
930568;10010423;745282;Component  745282;2.588;M
930569;10010423;695182;Component  695182;0.002;KG
930570;10010424;700540;Component  700540;0.025;TPCS
930571;10010424;700541;Component  700541;0.003;TPCS
930572;10010424;745395;Component  745395;0.092;KG
930573;10010424;795513;Component  795513;1.02;TPCS
930574;10010424;70021267;Component  70021267;1.02;TPCS
930575;10010424;795993;Component  795993;2.777;PCS
930576;10010424;80006830;Component  80006830;4.7;KG
930577;10010424;70021646;Component  70021646;0.026;TPCS
930578;10010424;795737;Component  795737;0.004;PCS
930579;10010424;745282;Component  745282;2.588;M
930580;10010424;695182;Component  695182;0.002;KG
930581;10010425;700540;Component  700540;0.025;TPCS
930582;10010425;700541;Component  700541;0.003;TPCS
930583;10010425;745395;Component  745395;0.092;KG
930584;10010425;795566;Component  795566;1.02;TPCS
930585;10010425;70021269;Component  70021269;1.02;TPCS
930586;10010425;795993;Component  795993;2.777;PCS
930587;10010425;895086;Component  895086;4.978;KG
930588;10010425;70021646;Component  70021646;0.026;TPCS
930589;10010425;795737;Component  795737;0.004;PCS
930590;10010425;745282;Component  745282;2.588;M
930591;10010425;695182;Component  695182;0.002;KG
930592;10010426;700541;Component  700541;0.133;TPCS
930593;10010426;745282;Component  745282;75.48;M
930594;10010426;745395;Component  745395;0.468;KG
930595;10010426;70021167;Component  70021167;3.121;KG
930596;10010426;70021515;Component  70021515;64.26;PCS
930597;10010426;70021643;Component  70021643;1.02;TPCS
930598;10010426;1902415;Component  1902415;2000;PCS
930599;10010426;10010300;Component  10010300;1000;PCS
930600;10010427;700541;Component  700541;0.133;TPCS
930601;10010427;745282;Component  745282;75.48;M
930602;10010427;745395;Component  745395;0.468;KG
930603;10010427;70021167;Component  70021167;3.121;KG
930604;10010427;70021515;Component  70021515;64.26;PCS
930605;10010427;70021644;Component  70021644;1.02;TPCS
930606;10010427;1904256;Component  1904256;2000;PCS
930607;10010427;10010302;Component  10010302;1000;PCS
930608;10010428;700541;Component  700541;0.133;TPCS
930609;10010428;745282;Component  745282;75.48;M
930610;10010428;745395;Component  745395;0.468;KG
930611;10010428;70021167;Component  70021167;3.121;KG
930612;10010428;70021515;Component  70021515;64.26;PCS
930613;10010428;70021645;Component  70021645;1.02;TPCS
930614;10010428;10010151;Component  10010151;1000;PCS
930615;10010428;10010301;Component  10010301;1000;PCS
930616;10010428;10010300;Component  10010300;1000;PCS
930617;10010452;700540;Component  700540;0.085;TPCS
930618;10010452;700541;Component  700541;0.001;TPCS
930619;10010452;744964;Component  744964;0.816;PCS
930620;10010452;70021052;Component  70021052;0.571;KG
930621;10010452;745395;Component  745395;0.204;KG
930622;10010452;70021032;Component  70021032;1.02;TPCS
930623;10010452;70021685;Component  70021685;1.02;TPCS
930624;10010452;80006737;Component  80006737;64.26;KG
930625;10010452;795980;Component  795980;0.02;PCS
930626;10010452;795737;Component  795737;0.001;PCS
930627;10010452;795639;Component  795639;1.051;PCS
930628;10010452;70021174;Component  70021174;0.265;PCS
930629;10010453;700541;Component  700541;0.003;TPCS
930630;10010453;745282;Component  745282;2.53;M
930631;10010453;745395;Component  745395;0.02;KG
930632;10010453;795320;Component  795320;1.275;PCS
930633;10010453;795737;Component  795737;0.001;PCS
930634;10010453;80006907;Component  80006907;4.848;KG
930635;10010453;70021251;Component  70021251;1.02;TPCS
930636;10010453;70021686;Component  70021686;1.02;TPCS
930637;10010453;695182;Component  695182;0.002;KG
930638;10010454;700540;Component  700540;0.043;TPCS
930639;10010454;700541;Component  700541;0.001;TPCS
930640;10010454;745395;Component  745395;0.092;KG
930641;10010454;795372;Component  795372;1.02;TPCS
930642;10010454;70021687;Component  70021687;1.02;TPCS
930643;10010454;795639;Component  795639;0.816;PCS
930644;10010454;795640;Component  795640;0.612;PCS
930645;10010454;796100;Component  796100;42.534;PCS
930646;10010454;70021688;Component  70021688;1.02;TPCS
930647;10010454;70021689;Component  70021689;1.02;TPCS
930648;10010454;895048;Component  895048;4.93;KG
930649;10010454;695182;Component  695182;0.002;KG
930650;10010455;700540;Component  700540;0.204;TPCS
930651;10010455;700541;Component  700541;0.051;TPCS
930652;10010455;745282;Component  745282;42.872;M
930653;10010455;745395;Component  745395;0.235;KG
930654;10010455;745475;Component  745475;1.02;KG
930655;10010455;795618;Component  795618;1.02;TPCS
930656;10010455;795619;Component  795619;1.02;TPCS
930657;10010455;70021690;Component  70021690;1.02;TPCS
930658;10010455;70021691;Component  70021691;1.02;TPCS
930659;10010455;795660;Component  795660;25.5;PCS
930660;10010455;80006901;Component  80006901;201.552;KG
930661;10010456;700540;Component  700540;0.204;TPCS
930662;10010456;700541;Component  700541;0.051;TPCS
930663;10010456;745282;Component  745282;42.872;M
930664;10010456;745395;Component  745395;0.235;KG
930665;10010456;745475;Component  745475;1.02;KG
930666;10010456;795618;Component  795618;1.02;TPCS
930667;10010456;795626;Component  795626;1.02;TPCS
930668;10010456;70021698;Component  70021698;1.02;TPCS
930669;10010456;70021699;Component  70021699;1.02;TPCS
930670;10010456;795660;Component  795660;25.5;PCS
930671;10010456;80006903;Component  80006903;201.552;KG
930672;10010457;700540;Component  700540;0.204;TPCS
930673;10010457;700541;Component  700541;0.051;TPCS
930674;10010457;745282;Component  745282;42.872;M
930675;10010457;745395;Component  745395;0.235;KG
930676;10010457;745475;Component  745475;1.02;KG
930677;10010457;795618;Component  795618;1.02;TPCS
930678;10010457;795626;Component  795626;1.02;TPCS
930679;10010457;70021696;Component  70021696;1.02;TPCS
930680;10010457;70021697;Component  70021697;1.02;TPCS
930681;10010457;795660;Component  795660;25.5;PCS
930682;10010457;80006905;Component  80006905;201.552;KG
930683;10010458;700540;Component  700540;0.204;TPCS
930684;10010458;700541;Component  700541;0.051;TPCS
930685;10010458;745282;Component  745282;42.872;M
930686;10010458;745395;Component  745395;0.235;KG
930687;10010458;745475;Component  745475;1.02;KG
930688;10010458;795618;Component  795618;1.02;TPCS
930689;10010458;795619;Component  795619;1.02;TPCS
930690;10010458;70021692;Component  70021692;1.02;TPCS
930691;10010458;70021693;Component  70021693;1.02;TPCS
930692;10010458;795660;Component  795660;25.5;PCS
930693;10010458;80006902;Component  80006902;201.552;KG
930694;10010459;700540;Component  700540;0.204;TPCS
930695;10010459;700541;Component  700541;0.051;TPCS
930696;10010459;745282;Component  745282;42.872;M
930697;10010459;745395;Component  745395;0.235;KG
930698;10010459;745475;Component  745475;1.02;KG
930699;10010459;795618;Component  795618;1.02;TPCS
930700;10010459;795626;Component  795626;1.02;TPCS
930701;10010459;70021694;Component  70021694;1.02;TPCS
930702;10010459;70021695;Component  70021695;1.02;TPCS
930703;10010459;795660;Component  795660;25.5;PCS
930704;10010459;80006906;Component  80006906;201.552;KG
930705;10010460;700540;Component  700540;0.17;TPCS
930706;10010460;700541;Component  700541;0.057;TPCS
930707;10010460;745282;Component  745282;36.11;M
930708;10010460;745395;Component  745395;0.143;KG
930709;10010460;745762;Component  745762;0.97;KG
930710;10010460;70021704;Component  70021704;1.02;TPCS
930711;10010460;70021705;Component  70021705;1.02;TPCS
930712;10010460;795910;Component  795910;28.356;PCS
930713;10010460;80006904;Component  80006904;50.337;KG
930714;10010462;700540;Component  700540;0.34;TPCS
930715;10010462;700541;Component  700541;0.17;TPCS
930716;10010462;745282;Component  745282;93.955;M
930717;10010462;745395;Component  745395;0.275;KG
930718;10010462;745762;Component  745762;1.836;KG
930719;10010462;795639;Component  795639;2.448;PCS
930720;10010462;795951;Component  795951;1.02;TPCS
930721;10010462;795952;Component  795952;1.02;TPCS
930722;10010462;795955;Component  795955;85.068;PCS
930723;10010462;70021702;Component  70021702;1.02;TPCS
930724;10010462;70021703;Component  70021703;1.02;TPCS
930725;10010462;80006900;Component  80006900;205.836;KG
930726;10010472;700541;Component  700541;0.085;TPCS
930727;10010472;745282;Component  745282;72.335;M
930728;10010472;745395;Component  745395;0.459;KG
930729;10010472;795334;Component  795334;0.042;TPCS
930730;10010472;70021720;Component  70021720;1.02;TPCS
930731;10010472;10010033;Component  10010033;1000;PCS
930732;10010472;;Component;1;PCS
930733;10010472;10010041;Component  10010041;1000;PCS
930734;10010473;700541;Component  700541;0.085;TPCS
930735;10010473;745282;Component  745282;72.335;M
930736;10010473;745395;Component  745395;0.459;KG
930737;10010473;795334;Component  795334;0.042;TPCS
930738;10010473;70021721;Component  70021721;1.02;TPCS
930739;10010473;10010032;Component  10010032;1000;PCS
930740;10010473;;Component;1;PCS
930741;10010473;10010380;Component  10010380;1000;PCS
930742;10010474;700541;Component  700541;0.085;TPCS
930743;10010474;745282;Component  745282;72.335;M
930744;10010474;745395;Component  745395;0.459;KG
930745;10010474;795334;Component  795334;0.042;TPCS
930746;10010474;70021722;Component  70021722;1.02;TPCS
930747;10010474;10010032;Component  10010032;1000;PCS
930748;10010474;;Component;1;PCS
930749;10010474;10010033;Component  10010033;1000;PCS
930750;10010475;700541;Component  700541;0.085;TPCS
930751;10010475;745282;Component  745282;72.335;M
930752;10010475;745395;Component  745395;0.459;KG
930753;10010475;795334;Component  795334;0.042;TPCS
930754;10010475;70021723;Component  70021723;1.02;TPCS
930755;10010475;10010033;Component  10010033;1000;PCS
930756;10010475;;Component;1;PCS
930757;10010475;10010380;Component  10010380;1000;PCS
930758;10010476;700541;Component  700541;0.085;TPCS
930759;10010476;745282;Component  745282;72.335;M
930760;10010476;745395;Component  745395;0.459;KG
930761;10010476;795334;Component  795334;0.042;TPCS
930762;10010476;70021724;Component  70021724;1.02;TPCS
930763;10010476;10010032;Component  10010032;1000;PCS
930764;10010476;;Component;1;PCS
930765;10010476;10010382;Component  10010382;1000;PCS
930766;10010479;700540;Component  700540;0.043;TPCS
930767;10010479;700541;Component  700541;0.001;TPCS
930768;10010479;745395;Component  745395;0.092;KG
930769;10010479;795639;Component  795639;0.816;PCS
930770;10010479;795640;Component  795640;0.612;PCS
930771;10010479;895027;Component  895027;4.7;KG
930772;10010479;70021368;Component  70021368;42.534;PCS
930773;10010479;70021071;Component  70021071;1.02;TPCS
930774;10010479;70021073;Component  70021073;1.02;TPCS
930775;10010479;70021725;Component  70021725;1.02;TPCS
930776;10010479;70021726;Component  70021726;1.02;TPCS
930777;10010479;795980;Component  795980;0.01;PCS
930778;10010479;795737;Component  795737;0.001;PCS
930779;10010479;695182;Component  695182;0.002;KG
930780;10010480;700540;Component  700540;0.045;TPCS
930781;10010480;700541;Component  700541;0.001;TPCS
930782;10010480;745395;Component  745395;0.092;KG
930783;10010480;795639;Component  795639;0.816;PCS
930784;10010480;795640;Component  795640;0.612;PCS
930785;10010480;795674;Component  795674;1.02;TPCS
930786;10010480;895026;Component  895026;4.77;KG
930787;10010480;70021368;Component  70021368;42.534;PCS
930788;10010480;70021074;Component  70021074;1.02;TPCS
930789;10010480;70021727;Component  70021727;1.02;TPCS
930790;10010480;70021728;Component  70021728;1.02;TPCS
930791;10010480;795980;Component  795980;0.01;PCS
930792;10010480;795737;Component  795737;0.001;PCS
930793;10010480;695182;Component  695182;0.002;KG
930794;10010481;700540;Component  700540;0.043;TPCS
930795;10010481;700541;Component  700541;0.001;TPCS
930796;10010481;745395;Component  745395;0.092;KG
930797;10010481;795639;Component  795639;0.816;PCS
930798;10010481;795640;Component  795640;0.612;PCS
930799;10010481;895025;Component  895025;4.9;KG
930800;10010481;795542;Component  795542;1.02;TPCS
930801;10010481;70021076;Component  70021076;1.02;TPCS
930802;10010481;70021729;Component  70021729;1.02;TPCS
930803;10010481;70021730;Component  70021730;1.02;TPCS
930804;10010481;70021368;Component  70021368;42.534;PCS
930805;10010481;795980;Component  795980;0.01;PCS
930806;10010481;795737;Component  795737;0.001;PCS
930807;10010481;695182;Component  695182;0.002;KG
930808;10010482;700540;Component  700540;0.043;TPCS
930809;10010482;700541;Component  700541;0.001;TPCS
930810;10010482;745395;Component  745395;0.092;KG
930811;10010482;795639;Component  795639;0.816;PCS
930812;10010482;795640;Component  795640;0.612;PCS
930813;10010482;895080;Component  895080;4.7;KG
930814;10010482;70021072;Component  70021072;1.02;TPCS
930815;10010482;70021731;Component  70021731;1.02;TPCS
930816;10010482;70021732;Component  70021732;1.02;TPCS
930817;10010482;70021368;Component  70021368;42.534;PCS
930818;10010482;795980;Component  795980;0.01;PCS
930819;10010482;795737;Component  795737;0.001;PCS
930820;10010482;70021075;Component  70021075;1.02;TPCS
930821;10010482;695182;Component  695182;0.002;KG
930822;10010483;700540;Component  700540;0.043;TPCS
930823;10010483;700541;Component  700541;0.001;TPCS
930824;10010483;745395;Component  745395;0.092;KG
930825;10010483;70021363;Component  70021363;1.02;TPCS
930826;10010483;70021356;Component  70021356;1.02;TPCS
930827;10010483;795639;Component  795639;0.816;PCS
930828;10010483;795640;Component  795640;0.612;PCS
930829;10010483;70021368;Component  70021368;42.534;PCS
930830;10010483;70021733;Component  70021733;1.02;TPCS
930831;10010483;70021734;Component  70021734;1.02;TPCS
930832;10010483;895081;Component  895081;4.845;KG
930833;10010483;695182;Component  695182;0.002;KG
930834;10010484;700540;Component  700540;0.043;TPCS
930835;10010484;700541;Component  700541;0.001;TPCS
930836;10010484;745395;Component  745395;0.092;KG
930837;10010484;70021367;Component  70021367;1.02;TPCS
930838;10010484;70021362;Component  70021362;1.02;TPCS
930839;10010484;795639;Component  795639;0.816;PCS
930840;10010484;795640;Component  795640;0.612;PCS
930841;10010484;70021368;Component  70021368;42.534;PCS
930842;10010484;70021735;Component  70021735;1.02;TPCS
930843;10010484;70021736;Component  70021736;1.02;TPCS
930844;10010484;895087;Component  895087;4.8;KG
930845;10010484;695182;Component  695182;0.002;KG
930846;10010485;700540;Component  700540;0.043;TPCS
930847;10010485;700541;Component  700541;0.001;TPCS
930848;10010485;745395;Component  745395;0.092;KG
930849;10010485;795639;Component  795639;0.816;PCS
930850;10010485;795640;Component  795640;0.612;PCS
930851;10010485;795980;Component  795980;0.01;PCS
930852;10010485;795737;Component  795737;0.001;PCS
930853;10010485;80006810;Component  80006810;9.078;KG
930854;10010485;70021324;Component  70021324;1.02;TPCS
930855;10010485;70021738;Component  70021738;1.02;TPCS
930856;10010485;70021369;Component  70021369;42.534;PCS
930857;10010485;70021311;Component  70021311;2.091;KG
930858;10010486;700540;Component  700540;0.043;TPCS
930859;10010486;700541;Component  700541;0.001;TPCS
930860;10010486;745395;Component  745395;0.092;KG
930861;10010486;795639;Component  795639;0.816;PCS
930862;10010486;795640;Component  795640;0.612;PCS
930863;10010486;795980;Component  795980;0.01;PCS
930864;10010486;795737;Component  795737;0.001;PCS
930865;10010486;70021369;Component  70021369;42.534;PCS
930866;10010486;80006714;Component  80006714;9.598;KG
930867;10010486;70021737;Component  70021737;1.02;TPCS
930868;10010486;70021370;Component  70021370;1.02;TPCS
930869;10010486;70021311;Component  70021311;2.091;KG
930870;10010487;700540;Component  700540;0.043;TPCS
930871;10010487;700541;Component  700541;0.002;TPCS
930872;10010487;745395;Component  745395;0.133;KG
930873;10010487;795914;Component  795914;1.157;PCS
930874;10010487;795640;Component  795640;0.578;PCS
930875;10010487;70021742;Component  70021742;42.534;PCS
