BOMS_ID;PRDCT;CMPNT;CMPNT_DSCR;CMPNT_BRTT_QTY;CMPNT_BRTT_QTY_UNT
792586;895080;695141;Component 695141;8.24;KG
792587;895080;638698;Component 638698;212.97;KG
792588;895080;638645;Component 638645;51.00;KG
792589;895080;633630;Component 633630;32.43;KG
792590;895080;60005871;Component 60005871;23.15;KG
792591;895080;610174;Component 610174;9.28;KG
792592;895080;60005872;Component 60005872;9.28;KG
792593;895080;695195;Component 695195;0.51;KG
792594;895081;613649;Component 613649;40.80;KG
792595;895081;627944;Component 627944;4.08;KG
792596;895081;631001;Component 631001;5.10;KG
792597;895081;631041;Component 631041;10.20;KG
792598;895081;695151;Component 695151;71.40;KG
792599;895081;633371;Component 633371;244.80;KG
792600;895081;633630;Component 633630;102.00;KG
792601;895081;634615;Component 634615;102.00;KG
792602;895081;634697;Component 634697;1.02;KG
792603;895081;638645;Component 638645;81.60;KG
792604;895081;638698;Component 638698;81.60;KG
792605;895081;645088;Component 645088;20.40;KG
792606;895081;645611;Component 645611;121.68;KG
792607;895081;645697;Component 645697;0.20;KG
792608;895081;648698;Component 648698;51.00;KG
792609;895081;685643;Component 685643;20.40;KG
792610;895081;695011;Component 695011;10.20;KG
792611;895081;695012;Component 695012;51.00;KG
792612;895081;695054;Component 695054;0.52;KG
792613;895082;602201;Component 602201;10.20;KG
792614;895082;633630;Component 633630;61.20;KG
792615;895082;634091;Component 634091;1.53;KG
792616;895082;645611;Component 645611;204.00;KG
792617;895082;660247;Component 660247;30.60;KG
792618;895082;695039;Component 695039;1.02;KG
792619;895082;695110;Component 695110;3.06;KG
792620;895082;695111;Component 695111;3.06;KG
792621;895082;695112;Component 695112;27.54;KG
792622;895085;602173;Component 602173;2.44;KG
792623;895085;602788;Component 602788;5.10;KG
792624;895085;608631;Component 608631;1.63;KG
792625;895085;610210;Component 610210;30.60;KG
792626;895085;610262;Component 610262;306.00;KG
792627;895085;612041;Component 612041;2.04;KG
792628;895085;619084;Component 619084;6.93;KG
792629;895085;660247;Component 660247;153.00;KG
792630;895085;695033;Component 695033;20.40;KG
792631;895085;695034;Component 695034;7.34;KG
792632;895085;695120;Component 695120;20.40;KG
792633;895085;695121;Component 695121;10.20;KG
792634;895085;695157;Component 695157;173.40;KG
792635;895085;695158;Component 695158;45.90;KG
792636;895085;99002050;Component 99002050;234.60;L
792637;895086;608290;Component 608290;142.80;KG
792638;895086;630215;Component 630215;20.40;KG
792639;895086;631001;Component 631001;5.15;KG
792640;895086;631041;Component 631041;10.30;KG
792641;895086;633630;Component 633630;102.00;KG
792642;895086;633672;Component 633672;91.80;KG
792643;895086;645697;Component 645697;0.20;KG
792644;895086;634697;Component 634697;1.02;KG
792645;895086;638645;Component 638645;81.60;KG
792646;895086;638646;Component 638646;40.80;KG
792647;895086;638647;Component 638647;183.60;KG
792648;895086;638698;Component 638698;71.40;KG
792649;895086;645088;Component 645088;15.30;KG
792650;895086;645611;Component 645611;187.98;KG
792651;895086;648695;Component 648695;10.20;KG
792652;895086;695054;Component 695054;0.52;KG
792653;895086;695100;Component 695100;41.60;KG
792654;895086;695101;Component 695101;2.08;KG
792655;895086;695122;Component 695122;12.36;KG
792656;895087;608290;Component 608290;140.00;KG
792657;895087;630215;Component 630215;20.40;KG
792658;895087;631001;Component 631001;5.15;KG
792659;895087;631041;Component 631041;10.30;KG
792660;895087;633630;Component 633630;102.00;KG
792661;895087;633672;Component 633672;91.80;KG
792662;895087;695195;Component 695195;0.51;KG
792663;895087;634697;Component 634697;1.02;KG
792664;895087;638645;Component 638645;81.60;KG
792665;895087;638646;Component 638646;40.80;KG
792666;895087;638647;Component 638647;183.60;KG
792667;895087;638698;Component 638698;71.40;KG
792668;895087;645088;Component 645088;15.30;KG
792669;895087;645611;Component 645611;229.85;KG
792670;895087;648695;Component 648695;10.20;KG
792671;895087;695054;Component 695054;1.04;KG
792672;895087;695070;Component 695070;0.15;KG
792673;895087;695123;Component 695123;12.36;KG
792674;895090;608288;Component 608288;71.40;KG
792675;895090;615202;Component 615202;204.00;KG
792676;895090;627832;Component 627832;5.10;G
792677;895090;630256;Component 630256;20.40;KG
792678;895090;631041;Component 631041;5.10;KG
792679;895090;660048;Component 660048;204.00;KG
792680;895090;695093;Component 695093;5.10;KG
792681;895090;695124;Component 695124;408.00;KG
792682;895090;99002050;Component 99002050;102.00;L
792683;895091;612041;Component 612041;2.04;KG
792684;895091;631001;Component 631001;5.15;KG
792685;895091;631041;Component 631041;10.30;KG
792686;895091;633371;Component 633371;30.60;KG
792687;895091;633672;Component 633672;417.69;KG
792688;895091;634615;Component 634615;40.80;KG
792689;895091;634697;Component 634697;1.02;KG
792690;895091;645088;Component 645088;10.20;KG
792691;895091;648695;Component 648695;15.30;KG
792692;895091;638698;Component 638698;213.48;KG
792693;895091;695125;Component 695125;12.87;KG
792694;895091;695126;Component 695126;8.32;KG
792695;895091;645611;Component 645611;153.81;KG
792696;895091;633630;Component 633630;32.43;KG
792697;895091;60005871;Component 60005871;23.15;KG
792698;895091;638645;Component 638645;23.15;KG
792699;895091;610174;Component 610174;9.28;KG
792700;895091;60005872;Component 60005872;9.28;KG
792701;895091;695101;Component 695101;1.04;KG
792702;895091;695195;Component 695195;0.51;KG
792703;895092;602173;Component 602173;2.44;KG
792704;895092;605444;Component 605444;0.81;KG
792705;895092;608631;Component 608631;1.53;KG
792706;895092;610210;Component 610210;20.40;KG
792707;895092;610262;Component 610262;326.40;KG
792708;895092;612041;Component 612041;2.04;KG
792709;895092;619084;Component 619084;5.10;KG
792710;895092;660247;Component 660247;122.40;KG
792711;895092;695033;Component 695033;20.40;KG
792712;895092;695034;Component 695034;8.46;KG
792713;895092;695127;Component 695127;10.20;KG
792714;895092;695128;Component 695128;10.20;KG
792715;895092;645689;Component 645689;107.10;KG
792716;895092;645690;Component 645690;76.50;KG
792717;895092;99002050;Component 99002050;306.00;L
792718;895093;610162;Component 610162;30.60;KG
792719;895093;610166;Component 610166;61.20;KG
792720;895093;610443;Component 610443;2.24;KG
792721;895093;627832;Component 627832;2.04;G
792722;895093;630256;Component 630256;61.20;KG
792723;895093;632781;Component 632781;12.24;KG
792724;895093;634668;Component 634668;10.20;KG
792725;895093;645088;Component 645088;15.30;KG
792726;895093;645098;Component 645098;81.60;KG
792727;895093;645688;Component 645688;2.04;KG
792728;895093;660247;Component 660247;51.00;KG
792729;895093;684611;Component 684611;20.40;KG
792730;895093;685643;Component 685643;1.02;KG
792731;895093;695090;Component 695090;0.01;KG
792732;895093;695129;Component 695129;61.20;KG
792733;895093;695132;Component 695132;15.30;KG
792734;895093;695133;Component 695133;10.20;KG
792735;895093;695134;Component 695134;4.08;KG
792736;895093;99002050;Component 99002050;590.58;L
792737;895094;602201;Component 602201;10.20;KG
792738;895094;607350;Component 607350;0.61;KG
792739;895094;610162;Component 610162;30.60;KG
792740;895094;610228;Component 610228;40.80;KG
792741;895094;627832;Component 627832;2.04;G
792742;895094;634668;Component 634668;8.16;KG
792743;895094;648696;Component 648696;71.40;KG
792744;895094;684614;Component 684614;2.04;KG
792745;895094;695090;Component 695090;0.01;KG
792746;895094;695111;Component 695111;8.16;KG
792747;895094;695129;Component 695129;71.40;KG
792748;895094;695130;Component 695130;30.60;KG
792749;895094;695131;Component 695131;20.40;KG
792750;895094;695132;Component 695132;20.40;KG
792751;895094;695133;Component 695133;10.20;KG
792752;895094;695134;Component 695134;4.08;KG
792753;895094;99002050;Component 99002050;690.54;L
792754;895095;610443;Component 610443;0.71;KG
792755;895095;627832;Component 627832;2.04;G
792756;895095;634668;Component 634668;6.12;KG
792757;895095;638608;Component 638608;2.04;KG
792758;895095;645098;Component 645098;81.60;KG
792759;895095;645688;Component 645688;1.02;KG
792760;895095;648696;Component 648696;20.40;KG
792761;895095;660247;Component 660247;51.00;KG
792762;895095;685643;Component 685643;0.51;KG
792763;895095;695090;Component 695090;0.01;KG
792764;895095;695092;Component 695092;5.10;KG
792765;895095;695105;Component 695105;51.00;KG
792766;895095;695129;Component 695129;20.40;KG
792767;895095;695134;Component 695134;5.10;KG
792768;895095;99002050;Component 99002050;775.20;L
792769;895096;610228;Component 610228;30.60;KG
792770;895096;627832;Component 627832;1.02;G
792771;895096;634668;Component 634668;3.06;KG
792772;895096;638608;Component 638608;2.04;KG
792773;895096;645007;Component 645007;6.12;KG
792774;895096;645660;Component 645660;0.30;KG
792775;895096;645678;Component 645678;8.16;KG
792776;895096;645681;Component 645681;40.80;KG
792777;895096;645685;Component 645685;0.30;KG
792778;895096;684614;Component 684614;2.04;KG
792779;895096;695090;Component 695090;2.0e-03;KG
792780;895096;695129;Component 695129;30.60;KG
792781;895096;695134;Component 695134;0.51;KG
792782;895096;99002050;Component 99002050;895.56;L
792783;895097;602066;Component 602066;10.20;KG
792784;895097;607359;Component 607359;1.83;KG
792785;895097;610167;Component 610167;30.60;KG
792786;895097;629402;Component 629402;0.61;G
792787;895097;634668;Component 634668;3.06;KG
792788;895097;645006;Component 645006;5.10;KG
792789;895097;645660;Component 645660;0.51;KG
792790;895097;645685;Component 645685;0.20;KG
792791;895097;660247;Component 660247;40.80;KG
792792;895097;695045;Component 695045;81.60;KG
792793;895097;695079;Component 695079;153.00;KG
792794;895097;695090;Component 695090;3.0e-03;KG
792795;895097;695135;Component 695135;15.30;KG
792796;895097;695136;Component 695136;2.55;KG
792797;895097;99002050;Component 99002050;675.23;L
792798;895098;630256;Component 630256;51.00;KG
792799;895098;633371;Component 633371;0.51;KG
792800;895098;634668;Component 634668;3.06;KG
792801;895098;645076;Component 645076;30.60;KG
792802;895098;645088;Component 645088;20.40;KG
792803;895098;645612;Component 645612;896.07;KG
792804;895098;648695;Component 648695;15.30;KG
792805;895098;695139;Component 695139;3.06;KG
792806;895099;602201;Component 602201;10.20;KG
792807;895099;631041;Component 631041;10.20;KG
792808;895099;633371;Component 633371;10.20;KG
792809;895099;633630;Component 633630;5.10;KG
792810;895099;634668;Component 634668;4.08;KG
792811;895099;645088;Component 645088;15.30;KG
792812;895099;648695;Component 648695;10.20;KG
792813;895099;660247;Component 660247;43.86;KG
792814;895099;684614;Component 684614;2.55;KG
792815;895099;685644;Component 685644;5.10;KG
792816;895099;695105;Component 695105;102.00;KG
792817;895099;695111;Component 695111;5.10;KG
792818;895099;695130;Component 695130;51.00;KG
792819;895099;695139;Component 695139;3.06;KG
792820;895099;695140;Component 695140;91.80;KG
792821;895099;99002050;Component 99002050;650.25;L
792822;895100;602201;Component 602201;10.20;KG
792823;895100;631041;Component 631041;10.20;KG
792824;895100;633371;Component 633371;10.20;KG
792825;895100;633630;Component 633630;5.10;KG
792826;895100;634668;Component 634668;6.12;KG
792827;895100;645088;Component 645088;30.60;KG
792828;895100;648695;Component 648695;10.20;KG
792829;895100;660247;Component 660247;43.86;KG
792830;895100;684614;Component 684614;2.55;KG
792831;895100;685644;Component 685644;10.20;KG
792832;895100;695092;Component 695092;5.10;KG
792833;895100;695105;Component 695105;102.00;KG
792834;895100;695111;Component 695111;5.10;KG
792835;895100;695130;Component 695130;51.00;KG
792836;895100;695139;Component 695139;3.06;KG
792837;895100;695140;Component 695140;91.80;KG
792838;895100;99002050;Component 99002050;622.71;L
792839;895101;602201;Component 602201;10.20;KG
792840;895101;631041;Component 631041;10.20;KG
792841;895101;633371;Component 633371;10.20;KG
792842;895101;633630;Component 633630;5.10;KG
792843;895101;634668;Component 634668;6.12;KG
792844;895101;645088;Component 645088;45.90;KG
792845;895101;648695;Component 648695;20.40;KG
792846;895101;660247;Component 660247;40.80;KG
792847;895101;684614;Component 684614;2.55;KG
792848;895101;685644;Component 685644;20.40;KG
792849;895101;695092;Component 695092;5.10;KG
792850;895101;695105;Component 695105;102.00;KG
792851;895101;695111;Component 695111;5.10;KG
792852;895101;695130;Component 695130;51.00;KG
792853;895101;695139;Component 695139;3.06;KG
792854;895101;695140;Component 695140;91.80;KG
792855;895101;99002050;Component 99002050;590.07;L
792856;895102;610162;Component 610162;20.40;KG
792857;895102;610166;Component 610166;20.40;KG
792858;895102;610228;Component 610228;20.40;KG
792859;895102;610443;Component 610443;1.58;KG
792860;895102;634668;Component 634668;6.12;KG
792861;895102;638608;Component 638608;7.14;KG
792862;895102;645098;Component 645098;81.60;KG
792863;895102;645688;Component 645688;2.04;KG
792864;895102;648644;Component 648644;10.20;KG
792865;895102;660048;Component 660048;122.40;KG
792866;895102;660247;Component 660247;40.80;KG
792867;895102;684614;Component 684614;2.04;KG
792868;895102;695067;Component 695067;2.04;KG
792869;895102;695092;Component 695092;5.10;KG
792870;895102;695105;Component 695105;20.40;KG
792871;895102;695129;Component 695129;30.60;KG
792872;895102;695139;Component 695139;7.14;KG
792873;895102;99002050;Component 99002050;619.59;L
792874;895104;608631;Component 608631;2.04;KG
792875;895104;610262;Component 610262;306.00;KG
792876;895104;612041;Component 612041;2.04;KG
792877;895104;619084;Component 619084;5.10;KG
792878;895104;629402;Component 629402;5.10;G
792879;895104;633102;Component 633102;15.30;KG
792880;895104;633125;Component 633125;10.20;KG
792881;895104;660247;Component 660247;122.40;KG
792882;895104;684603;Component 684603;7.75;KG
792883;895104;695033;Component 695033;18.36;KG
792884;895104;695034;Component 695034;11.73;KG
792885;895104;629004;Component 629004;3.06;G
792886;895104;695147;Component 695147;10.20;KG
792887;895104;695157;Component 695157;102.00;KG
792888;895104;695158;Component 695158;81.60;KG
792889;895104;99002050;Component 99002050;325.27;L
792890;895105;610162;Component 610162;30.60;KG
792891;895105;610228;Component 610228;51.00;KG
792892;895105;627832;Component 627832;8.16;G
792893;895105;630256;Component 630256;30.60;KG
792894;895105;631041;Component 631041;10.20;KG
792895;895105;634668;Component 634668;7.14;KG
792896;895105;641800;Component 641800;10.20;KG
792897;895105;645400;Component 645400;0.51;KG
792898;895105;684611;Component 684611;66.30;KG
792899;895105;685621;Component 685621;30.60;KG
792900;895105;695043;Component 695043;30.60;KG
792901;895105;695092;Component 695092;30.60;KG
792902;895105;695102;Component 695102;2.55;KG
792903;895105;695103;Component 695103;5.20;KG
792904;895105;695105;Component 695105;61.20;KG
792905;895105;695113;Component 695113;91.80;KG
792906;895105;695133;Component 695133;30.60;KG
792907;895105;99002050;Component 99002050;530.39;L
792908;895106;633630;Component 633630;39.80;KG
792909;895106;633672;Component 633672;636.83;KG
792910;895106;645612;Component 645612;202.53;KG
792911;895106;695150;Component 695150;79.60;KG
